pop,month,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
SEN,Jun,17.916,19.5495,19.84625,19.4009,18.25385,19.69305,20.34505,20.5725,19.44195,20.23755,19.02435,19.6118,20.6891,20.58175,18.7105,20.06475,21.04525,20.2179,20.08915,18.7565,20.4109
SEN,Jul,22.30055,23.53175,24.78095,25.08325,23.9456,19.11035,24.19065,22.05785,21.8937,21.1196,23.62105,23.1526,25.6469,25.15285,23.52365,22.9186,24.01985,24.97995,23.31195,25.33855,26.2018
SEN,Aug,23.21785,25.72005,25.9141,21.97615,24.71765,22.55685,23.89795,25.36325,25.1734,25.5325,23.53385,23.2152,27.52025,25.1435,26.853,25.6505,24.9321,24.39445,25.8337,23.33105,25.0876
SEN,Sep,21.7508,21.95525,21.70195,19.26735,20.0833,20.1073,21.2982,21.26435,19.88595,22.32335,20.62215,19.5135,21.40525,21.84175,23.74105,21.40535,19.90855,20.14615,21.8812,20.4291,20.26605
SEN,Oct,15.87345,14.8459,14.6259,14.48055,14.75185,13.73156,13.75365,15.60235,14.6934,15.0752,15.4019,14.70295,15.4496,15.08115,15.68355,16.0319,14.424895,14.625575,14.8545,14.11235,15.7689
SEN,Nov,8.225255,9.376875,8.04739,8.33917,5.9186,9.423485,10.86756,8.55965,9.278855,8.21493,8.328815,9.642885,9.048745,9.536255,8.50556,8.510125,8.90495,9.908535,7.69046,7.98607,9.88339
SEN,Dec,4.036231,3.0112071,2.566495,1.734945,2.210684,4.758345,4.3552715,0.613975,3.8158965,3.755402,4.3140885,3.827307,4.54167,2.258686,2.05431,3.500375,1.58827,4.7287,4.602695,2.44923,3.37965975
TAN,Jan,13.64035,13.4265,14.00935,13.16955,13.46925,11.831,11.9287,12.6276,13.4812,14.08715,14.2746,12.8922,12.7706,9.641415,11.99655,11.9939,13.15445,13.1085,13.48405,13.7557,12.32345
TAN,Feb,15.3911,12.85385,11.8472,14.3334,13.755,13.6075,13.35035,13.23855,13.85235,15.12295,11.42315,15.84825,14.407,14.17495,12.5467,13.4248,13.62985,12.3305,12.76775,13.23635,12.17165
TAN,Mar,15.6424,16.7013,15.17545,15.48355,16.1212,14.41835,15.2317,13.82525,14.67565,15.8709,15.70355,15.88565,15.5374,13.2467,15.363,16.6635,15.2594,14.9997,15.70815,14.632,16.81495
TAN,Apr,20.61225,18.4795,17.9093,18.69395,18.95165,18.9571,18.592,18.48325,18.25065,17.9477,18.7836,18.4701,17.4815,17.19915,18.0776,17.85255,17.99895,19.47735,19.4658,18.49105,19.38145
TAN,May,23.18255,21.37085,21.41125,21.3668,22.41745,21.82565,21.9646,21.3122,21.9954,21.21265,21.4435,21.0641,20.8027,20.8035,21.16385,21.23085,20.72655,21.4155,22.08205,20.76195,21.90165
TAN,Jun,24.45715,24.6648,24.06865,24.6959,24.2306,24.1408,24.056,23.77605,23.9845,24.03695,23.5144,23.57495,21.7857,23.88625,23.941,24.1846,22.9221,23.75575,24.62775,23.3161,24.48525
TAN,Jul,27.70545,26.3335,27.42275,28.2672,26.8455,26.7645,27.54535,27.2181,27.48775,27.16815,27.2782,26.66455,23.689,26.8652,26.9267,27.7766,26.7367,25.94125,27.3603,27.7501,27.00025
TAN,Aug,28.8067,27.23595,27.4133,28.25335,27.55065,27.88745,27.9588,27.8326,28.19055,28.19425,28.01255,28.0954,28.15705,27.57705,27.70165,28.73115,27.4665,27.5244,28.6479,28.75145,28.04625
TAN,Sep,27.1713,27.46865,26.2569,26.44395,26.09785,27.0375,26.3163,26.72575,26.4171,27.47535,26.8415,26.86305,27.1093,26.32485,25.8066,26.87545,26.14085,25.73565,27.0867,27.03325,27.0604
TAN,Oct,24.39875,24.10565,24.18155,23.9666,22.2365,22.4832,23.06615,23.82935,24.21095,24.3837,24.0158,23.01225,23.36975,23.3408,23.05465,23.8293,23.50505,23.0572,25.1098,24.35345,22.7572
TAN,Nov,19.94965,19.28,20.5901,18.7319,16.97225,21.3071,20.0223,19.7777,20.0757,19.3093,19.24055,19.05395,18.9283,20.64575,17.78465,18.1959,19.6618,20.9414,20.20105,19.2979,19.9076
TAN,Dec,16.74405,14.61275,16.23005,15.0364,15.4628,14.76835,17.1276,12.4325,16.3366,15.7597,15.4862,14.98065,14.82795,14.1131,14.02635,13.79385,13.24425,16.39925,16.82165,13.41855,16.33205
SHI,Jan,5.72245,5.97883,6.86136,5.19318,6.62179,4.95923,4.96775,5.853615,6.29214,7.173385,6.569395,5.79032,5.56868,2.87045,5.274305,4.870155,6.51935,6.36466,5.89729,6.472145,4.72826
SHI,Feb,8.534945,6.03236,4.816755,6.839215,7.06299,6.907875,7.42411,5.553475,6.50754,8.920505,5.064135,8.83266,7.69426,7.10743,4.606185,6.25737,6.252395,5.974415,6.402235,6.777645,4.852615
SHI,Mar,9.78989,10.44207,9.078555,9.5632,10.70895,8.361765,9.397625,8.48154,8.665415,9.579735,9.59268,10.09613,9.101155,7.32275,9.092265,10.38642,9.71607,9.013495,10.04658,9.00475,10.236875
SHI,Apr,16.174,13.3658,13.31435,14.57105,14.737,14.5086,14.32815,14.7356,12.92285,13.29685,13.4207,13.7488,12.07615,12.58045,14.10135,12.82665,13.6315,14.02175,14.8654,14.6448,14.79805
SHI,May,19.5809,17.9341,17.53925,18.6329,17.64825,18.33015,18.835,17.4456,17.6509,18.1381,17.40435,17.99935,16.42265,17.7997,17.8971,18.01295,17.8334,18.5709,18.78825,18.617,18.30495
SHI,Jun,21.5047,21.6278,21.11855,21.81755,21.7963,21.3485,22.1813,22.4929,21.45005,21.40995,20.6332,21.5492,17.69625,21.58645,21.33945,21.93095,20.7675,20.8135,21.74325,20.98635,21.84795
SHI,Jul,25.38415,23.99885,25.79185,25.8201,25.6715,23.6641,26.263,25.46805,25.1911,24.11175,26.0863,24.65565,21.54925,25.34105,25.22505,26.70485,24.956,24.34675,25.7308,26.5205,26.55475
SHI,Aug,26.92945,25.48645,26.72065,26.87345,25.87735,25.56965,26.53815,26.72675,27.32795,27.358,26.03815,25.65215,27.96525,26.2003,27.038,27.59265,25.08015,25.8912,27.21355,27.187,27.7718
SHI,Sep,24.27995,24.5593,22.8503,22.8022,23.1367,23.93445,23.54475,24.31595,22.4483,25.33405,23.34025,23.08735,24.7905,23.64365,23.2876,23.62225,22.8363,21.85225,23.96645,22.99615,23.39095
SHI,Oct,19.7624,18.692,18.64425,18.63275,17.5074,17.31275,17.9582,19.40495,19.44435,19.48345,18.94305,18.3184,19.1206,18.59235,18.352,19.50645,18.10725,17.60275,20.0804,18.78215,18.0194
SHI,Nov,13.2012,12.8407,13.57605,12.3375,10.17495,14.95505,14.4163,13.90385,14.15195,13.1318,12.7533,12.65515,12.3494,15.1693,12.0038,12.31845,13.4728,14.7826,13.51815,12.56495,13.44945
SHI,Dec,9.555125,7.69603,8.697235,7.301755,8.3265,8.37411,10.168405,5.081175,8.89162,9.18514,8.376745,7.9758,7.762305,7.50438,6.354795,7.198415,5.822955,9.42255,9.680675,6.272935,8.980385
HIR,Jan,5.66061,5.988375,6.70923,4.81988,6.652555,4.7324845,5.08926,5.62741,5.539325,6.532325,5.80384,5.624995,5.715795,3.4708375,5.156625,4.7359545,6.07441,6.09498,6.155635,6.05711,4.669965
HIR,Feb,7.77371,5.872275,4.7582965,6.27965,6.842715,6.486805,7.364715,5.167625,6.38812,8.330775,4.8792695,8.02389,7.740465,6.83463,4.577485,6.11564,6.055615,6.24534,6.655465,6.43966,4.8886745
HIR,Mar,9.990975,10.03982,8.8037,9.528175,10.90961,8.37176,9.690085,8.264715,8.41455,9.765465,9.815965,9.73892,9.20406,7.51676,8.809675,10.709865,10.014875,9.78038,10.33199,8.93256,10.67431
HIR,Apr,16.97085,14.33265,13.76214,14.644485,15.62625,15.1675,15.4281,15.3399,13.14007,13.999625,14.6609,14.87141,12.943745,13.48619,14.8838,13.286685,13.97094,15.5269,16.01555,15.1563,15.9589
HIR,May,20.78845,19.19515,19.18405,19.64165,19.24055,19.37805,19.81525,18.9548,19.0744,19.1471,19.04075,19.7218,18.32305,19.37225,19.24465,19.30015,19.27485,20.0942,20.06835,20.1494,19.3899
HIR,Jun,22.65985,22.6926,22.58725,23.1051,23.21105,22.4931,23.63,24.45315,23.016,23.2021,22.59265,23.37335,23.1257,23.5339,22.7478,23.6707,22.9745,22.2328,22.99885,22.26225,22.8823
HIR,Jul,27.2924,25.62835,27.8195,27.98795,27.85775,24.8539,28.75105,26.8676,26.58495,25.56795,28.4077,26.0584,27.23305,27.474,27.32935,28.30725,26.75095,26.39635,27.5257,28.2322,28.7148
HIR,Aug,28.8401,27.8378,28.6342,28.1907,28.4864,27.2511,28.24275,27.9204,29.28515,28.75605,28.2168,27.56525,30.3862,28.3843,29.38695,29.36105,27.1457,27.4106,29.3683,28.9167,29.7446
HIR,Sep,25.5708,26.1252,24.6353,23.6028,25.05425,25.14855,25.0975,25.68325,23.6053,27.25625,25.0223,24.38975,26.4727,25.066,25.7136,24.6512,24.06945,23.1086,25.32095,23.475,23.84395
HIR,Oct,20.49785,19.6018,19.56685,19.03125,18.2701,17.81785,18.49715,19.67325,20.2947,20.23015,19.4801,18.74725,19.65,19.0363,19.1064,20.0951,19.08515,18.20195,20.50335,18.68715,18.8373
HIR,Nov,13.36563,13.20412,14.0049,12.30609,10.57709,14.9384,14.47715,13.06364,14.0903,13.266055,12.755295,13.30254,12.564085,14.9951,12.184975,12.49755,13.780095,15.0126,13.438995,12.174435,13.537345
HIR,Dec,9.6821,7.946455,8.534345,7.42452,7.884775,8.27478,9.35474,4.971235,8.43619,8.822285,8.41319,7.99506,8.130965,7.606925,6.067265,7.074275,6.147025,9.574205,9.235015,6.32982,8.933565
TOK,Jan,5.12847,6.08182,7.21521,4.603152,7.04135,5.17224,6.05645,5.88361,4.868655,7.24755,5.706595,6.491105,6.64037,5.006196,4.631097,5.268895,6.139175,6.016545,6.115505,6.16733,5.005753
TOK,Feb,7.00014,6.4448,5.79484,6.27879,7.72187,6.263525,8.165765,5.886195,6.676155,8.601975,5.301965,7.746525,6.49889,6.97026,5.383805,5.971185,5.691965,6.118965,7.524275,7.16461,5.6526
TOK,Mar,10.09727,9.80801,9.17956,9.800365,12.0498,8.56039,9.848845,8.914345,9.860695,10.736245,10.76967,10.00659,9.259865,7.99245,8.796665,11.923875,10.19748,10.670415,10.4812,8.76586,11.7532
TOK,Apr,16.3295,15.00185,14.48015,15.665,16.27115,15.16525,16.3125,15.22445,13.703025,13.83008,14.7317,15.82635,12.455745,14.6392,14.4953,14.8933,14.92295,14.78895,16.06295,15.10995,17.41635
TOK,May,20.57435,19.8674,20.02775,19.4408,18.5514,19.009,19.82605,17.9601,19.18135,20.025,18.703,20.18185,19.12125,18.82385,19.77145,19.93625,20.38695,21.538,20.58605,20.58555,20.28095
TOK,Jun,21.60595,23.0402,22.64355,23.30855,21.8489,23.43355,24.0183,23.48505,22.6854,23.64375,21.58825,22.7449,23.9136,23.12445,21.64125,23.24715,23.6989,22.78955,22.8548,22.63435,23.0634
TOK,Jul,25.5036,26.23695,27.90985,28.9437,28.09655,23.18275,28.9495,25.8632,25.8453,24.6429,27.51035,26.401,28.2534,27.7419,26.79195,27.6176,27.0282,26.8132,26.0369,28.0365,28.97385
TOK,Aug,27.50495,28.83585,28.7241,26.7024,28.4003,26.30305,27.34395,28.3683,27.89435,29.37865,27.44995,26.9516,30.0732,27.95655,29.5313,29.45095,27.98165,27.43085,27.93935,27.2195,28.8177
TOK,Sep,24.44235,26.4109,25.43635,23.4991,23.2091,24.33045,25.3904,24.9063,23.79645,25.28795,24.5552,23.1547,25.46635,25.41735,26.33075,25.19735,23.3085,23.2004,24.9545,23.34905,23.5117
TOK,Oct,19.8543,19.3663,18.6273,18.5379,18.7504,17.71195,17.3391,19.1955,19.5778,18.9081,19.2757,18.83055,18.8872,19.36195,19.37935,19.7715,18.9745,18.71655,19.07215,17.21385,19.521
TOK,Nov,13.43348,13.808,12.84427,12.631015,11.18696,14.2585,15.2052,12.78648,14.05135,13.009675,12.85315,13.267685,13.274245,14.60025,12.51372,13.185365,13.9403,14.2289,11.689365,12.347855,14.20715
TOK,Dec,8.580185,8.378595,8.27708,7.88537,6.738925,8.88506,9.376735,5.95698,9.01397,8.630385,9.422105,8.77764,9.607545,7.240045,7.049355,8.011255,6.81114,9.514185,9.21753,6.83737,8.417195
UTS,Jan,-0.588,-0.19662,1.70033,-1.646225,0.951015,-0.88349,-0.351355,-0.42178,-1.27094,0.93277,-0.2536,0.60044,0.37873,-1.894575,-1.44001,-0.71917,-0.46391,0.517505,0.83916,0.29064,-0.66778
UTS,Feb,1.258825,0.262175,-0.723925,-0.03537,1.60344,0.335255,1.73107,-0.219645,1.35831,2.44622,-1.12406,2.124925,1.03039,1.255225,-0.68171,-0.4296,-0.19601,0.53211,1.86371,0.9542,-0.268005
UTS,Mar,4.7120655,4.6209625,2.86197,3.8044165,6.10476,2.63862,4.290411,2.74074,3.9987595,4.563063,5.2105425,4.3334964,3.9606958,1.788125,3.356533,6.211354,4.020324,5.020809,5.1096265,3.180495,6.488105
UTS,Apr,11.887005,9.58098,8.59896,10.1031,11.21261,10.19679,10.816575,10.00812,8.42817,8.523305,9.977295,10.307325,7.458905,8.554845,8.90232,9.04708,9.357625,10.818505,11.17963,9.946135,12.192285
UTS,May,16.28815,14.747425,15.266,15.26885,14.021115,14.541465,15.5214,13.34375,14.68605,14.94605,14.24516,15.7402,14.09495,14.31451,14.604285,15.040555,15.498605,16.90025,16.3889,15.8617,15.9162
UTS,Jun,17.6385,18.5974,18.57485,18.8573,17.5568,19.1571,19.7196,19.6433,18.37195,18.9664,17.5911,18.72105,19.53525,19.2001,17.4699,19.1019,19.21835,18.46885,18.70925,17.87665,19.1084
UTS,Jul,21.6106,22.21635,23.43915,24.3482,24.13675,19.07085,24.15335,21.75235,21.4997,20.4474,22.95275,22.6554,23.9383,23.57595,23.0057,22.9932,22.6762,23.2716,22.0175,23.94255,24.9132
UTS,Aug,22.90085,24.26315,24.0871,22.91635,23.81565,22.3054,22.79135,23.814,23.75175,24.5044,22.8269,22.52995,25.35085,23.50905,24.8475,24.3194,23.4683,22.8877,23.8649,22.9763,24.53185
UTS,Sep,20.28715,21.64395,20.40805,19.9715,18.5444,19.7825,20.43515,20.24255,19.01755,21.06935,19.78735,18.428,20.5899,20.6602,21.5964,20.02895,18.08405,18.7249,20.72145,18.9286,19.486
UTS,Oct,15.1915,14.01315,13.632945,13.2593,13.526305,12.37106,12.78331,14.41105,14.4842,13.544615,14.09455,13.546855,14.26185,14.01545,14.03618,15.2187,13.65416,13.71857,14.4471,13.23515,14.70585
UTS,Nov,7.68111,8.31194,7.86829,7.29161,5.368153,9.508775,9.82906,7.145735,8.606435,7.47088,7.30685,8.16804,7.884335,9.33604,6.776465,7.263075,8.82306,9.552505,7.16983,7.18464,9.421575
UTS,Dec,3.252049,2.36777,2.273785,1.67423,1.14733,3.02733,3.7858615,-0.830545,3.48816,3.03209,3.637042,3.164354,3.812521,1.396815,1.390345,2.080315,1.25943,4.578249,3.7807285,1.367415,3.2581795
KHO,Jan,0.104005,0.50481,2.192195,-1.27572,1.747195,-0.085475,0.370685,0.05355,-0.69977,2.11817,0.47114,1.235255,1.06424,-1.01251,-0.826665,-0.31947,0.153405,1.03382,1.58387,1.063975,-0.05305
KHO,Feb,1.54324,0.766635,0.21383,-0.013605,2.22309,1.17281,1.89159,0.198075,1.49576,3.064835,-0.32287,2.183255,1.082845,1.46376,-0.482855,-0.240325,0.159425,1.351675,2.561415,1.449975,0.26783
KHO,Mar,5.2083395,5.1079305,3.346481,4.008587,6.29034,3.46127,4.4514555,2.95574,4.2768015,4.718861,5.828268,4.7869665,4.11083,2.557515,3.8010885,5.7491445,4.770258,5.491374,5.939385,3.9457295,6.445979
KHO,Apr,12.72431,10.400705,9.20765,11.06782,12.168275,11.026095,11.333405,10.59033,9.043135,9.451515,10.70161,10.84797,7.797205,9.191455,10.114765,9.80398,10.208235,11.61162,11.822595,10.663665,12.799455
KHO,May,16.9801,15.4267,16.38095,16.4449,14.89924,15.875,16.35855,14.17425,15.7053,15.74495,15.20355,16.7531,15.019185,15.44245,15.8292,15.9592,16.58045,18.0931,17.1521,16.94425,16.60225
KHO,Jun,18.13005,19.47305,19.65565,19.66515,18.45665,20.09975,20.5847,21.1534,19.69155,20.2561,18.9449,19.8049,20.84145,20.30265,18.90265,20.8939,20.876,19.92995,20.1668,19.0946,20.34515
KHO,Jul,22.50455,22.9374,24.52465,25.25915,24.6273,19.7046,24.6105,22.66265,22.0812,21.23355,23.9416,23.23655,24.987,24.7799,24.09925,23.7035,23.82855,24.53335,23.0872,24.98295,26.42035
KHO,Aug,23.16975,25.619,25.59905,23.4605,24.88185,23.24705,23.53055,25.00755,25.24795,25.2296,23.615,23.38955,26.90965,24.6624,26.76945,25.56695,24.72085,23.91215,25.23375,23.7926,25.3998
KHO,Sep,21.33515,22.0734,21.42725,19.9947,19.54195,20.3704,21.111,21.08805,19.69935,22.2878,20.62585,19.13895,21.26665,21.61225,23.2072,21.06265,19.3411,19.64885,21.6546,19.80145,20.15005
KHO,Oct,15.5343,14.6476,14.1924,14.066505,14.24852,13.25998,13.396825,15.184,15.0467,14.54655,15.03815,14.2607,15.08335,14.324475,14.8825,16.051,14.425095,14.492875,14.9638,14.10215,15.22495
KHO,Nov,7.92198,8.80354,8.15182,7.75833,5.639525,9.59069,10.53226,7.96951,9.059745,8.00015,7.76095,8.835675,8.46776,9.51125,7.63524,8.017985,8.973695,9.997065,7.40601,7.50332,10.030235
KHO,Dec,3.824349,2.886551,2.80105,2.143295,1.98842,4.2040555,4.1975445,0.129575,3.9880755,3.7283419,4.0432039,3.71410175,4.345177,2.15186,2.069075,2.992497,1.681575,4.930515,4.5355705,2.08785,3.659132
AIZ,Jan,-1.94965,-1.810695,0.03588,-3.440117,-0.76543,-2.5298665,-2.020665,-2.372096,-3.2658305,-0.5578,-1.9085195,-1.242525,-1.48961,-3.674542,-3.1809255,-2.698479,-2.6040415,-1.552,-0.501905,-1.323565,-2.409517
AIZ,Feb,-0.7988,-1.7687,-2.196881,-2.60766,-0.392935,-1.259415,-0.76151,-2.2838335,-0.804295,0.62491,-2.9088245,-0.017355,-1.1554,-1.510075,-3.131599,-3.1378605,-2.217131,-1.213105,0.216915,-1.385955,-2.545055
AIZ,Mar,2.99599,2.81101,0.898455,1.42758,4.1162245,1.183695,2.14447,0.44473,1.80054,2.265355,3.550235,2.59708,2.03316,0.02776,1.456735,2.943835,2.176775,2.799135,3.68041,1.73218,4.153785
AIZ,Apr,11.01223,8.383765,7.126295,8.79898,10.27161,8.959365,9.24577,8.31586,6.770895,7.35384,8.78569,8.675,5.77234,6.96849,7.967855,7.573235,8.070585,9.694375,10.01601,8.434265,10.76274
AIZ,May,15.4266,13.583035,14.46692,14.762855,13.2766,14.230015,14.667165,12.369995,13.98259,13.873875,13.38949,14.76959,13.136905,13.448085,13.61548,14.099105,14.443945,16.160805,15.5714,15.077055,14.704805
AIZ,Jun,16.92825,17.87235,18.06135,18.0705,17.10865,18.55155,19.1752,19.54285,18.11325,18.4132,17.4777,18.2244,19.08325,18.6735,17.2958,19.4377,19.1882,18.2312,18.65795,17.24215,18.8093
AIZ,Jul,21.38345,21.57785,22.88065,23.61445,23.32045,18.8533,23.27435,21.3642,20.5773,19.96615,22.50375,21.6526,23.409,23.2671,22.59625,22.29585,22.2191,22.97265,21.82315,23.49765,24.91625
AIZ,Aug,21.8519,23.9257,24.00095,22.37465,23.33095,21.8235,21.9867,23.36905,23.64335,23.47965,22.24225,21.9185,25.2508,23.2123,24.79645,23.68415,23.15965,22.4986,23.6489,22.49365,23.9526
AIZ,Sep,19.72455,20.55645,19.6835,18.6925,17.9631,18.93715,19.60385,19.46135,18.1152,20.8124,18.85915,17.4114,19.6239,19.9002,21.3277,19.25155,17.56245,18.01675,20.1394,18.0299,18.7163
AIZ,Oct,13.87121,12.895525,12.360755,12.269455,12.306625,11.236605,11.859695,13.27754,13.24837,12.516165,12.933665,12.33647,13.28798,12.294505,12.82113,14.35745,12.42134,12.336295,13.03448,12.46337,13.437075
AIZ,Nov,6.112545,6.798055,6.37959,5.795755,3.4603668,7.92972,8.67597,5.88828,7.015695,5.959055,5.74496,6.91927,6.21062,7.55672,5.51083,5.838355,6.899965,8.3709,5.65686,5.305125,8.045715
AIZ,Dec,1.826895,0.77518,0.663705,0.08816,-0.00025,2.148589,2.2461,-2.288311,2.002814,1.707065,1.891995,1.629375,2.13786,0.113445,-0.26116,0.73683,-0.61861,2.988562,2.19959,-0.269215,1.645165
SAK,Jan,-0.14012,0.72812,2.4272145,-0.66167,1.988502,0.602925,1.187806,1.052905,-0.41729,2.9719965,0.62925,1.7800935,1.4727655,-0.66825,-0.571425,-0.325085,0.83605,1.2717985,1.460096,1.333484,0.252355
SAK,Feb,1.885225,0.708545,0.81233,-0.057005,2.3766535,1.638675,2.286299,0.0363,1.38476,2.9691065,0.193715,1.929685,1.15781,1.23654,-0.821695,-0.29141,0.63663,2.2882525,1.785688,2.01654,-0.074515
SAK,Mar,5.36609,4.427343,3.544138,3.7458507,6.2878,4.03858,4.7943275,3.5149255,4.2048945,4.184935,5.79039,4.4151375,3.5342975,2.286245,3.5366655,3.9663025,4.414425,5.701025,5.542705,4.4853695,5.75472
SAK,Apr,12.361865,10.67489,9.23507,10.78488,12.1873,10.49504,10.206925,9.807755,8.658545,9.10139,11.16564,10.12246,8.0969,8.69092,9.63077,8.83133,9.66076,11.15861,11.03566,10.38467,11.0406
SAK,May,16.7212,15.0962,16.39395,16.46685,14.77465,16.4474,16.6375,13.978965,15.62875,15.6567,15.73945,16.3581,14.73725,14.94855,15.31085,15.25475,16.29825,17.49375,17.29265,16.31245,16.10095
SAK,Jun,18.8838,19.83605,20.00145,19.5699,19.3615,20.43765,20.23995,21.5779,20.2326,20.9067,19.89905,20.5294,20.812,20.33535,19.61095,21.4297,21.91985,20.6489,20.34785,18.1561,20.25115
SAK,Jul,23.83535,24.3034,24.9329,25.01545,24.61795,20.8806,24.7139,23.0102,22.4311,22.15375,24.39265,23.52045,25.72175,25.6528,24.2079,23.89865,24.476,24.66365,23.8529,25.14785,26.33735
SAK,Aug,23.8405,27.1121,26.8461,24.2542,25.34875,23.6115,24.6417,26.19285,26.5158,25.7024,24.4093,24.1409,27.89005,25.89665,27.2512,25.8895,25.2688,25.04035,26.369,25.19055,25.44425
SAK,Sep,22.43795,22.2748,22.27895,20.46365,20.98615,20.7676,22.1974,21.7811,20.56905,23.13545,21.3704,19.9132,22.0662,22.3543,24.44585,21.83275,20.34585,20.452,22.568,20.34495,20.69955
SAK,Oct,16.36625,15.12985,14.76475,15.37175,15.2399,14.288535,14.77855,15.9257,14.9432,15.36475,15.73355,15.0374,15.91775,15.4777,15.96845,16.6732,14.4144,14.14035,14.8376,14.6925,15.81845
SAK,Nov,8.080195,9.351295,8.310985,8.518425,5.72741,9.96437,11.650895,8.91334,9.56675,8.4826,8.494025,9.77683,9.356025,9.90361,8.58476,8.276965,9.20372,10.227725,7.83489,7.93475,9.869805
SAK,Dec,4.49877,3.668215,2.995991,2.316093,2.5700615,5.3016,4.962965,1.1226,4.334705,4.29115,4.695995,3.980675,4.65891,2.4230125,2.00838,3.9364,1.798374,4.979895,4.72196,2.1469465,3.603395
